qid,cgold,cgold_yn,f1,f2
Q1735_C36,Bad,Not Applicable,0.10706638094640344,0.36473486784212117
Q1735_C37,Bad,Not Applicable,-0.013666055651093804,0.659006328207427
Q1735_C38,Good,Yes,0.0,0.40874076062288167
Q1735_C39,Good,Yes,0.3907972408235193,0.6137332351825102
Q1735_C40,Bad,Not Applicable,-0.021566727212061616,0.670425471105763
Q1735_C41,Bad,Not Applicable,0.0993530397547979,0.49359101831297997
Q1735_C42,Good,Unsure,0.13859011146370045,0.12545290565946446
Q1735_C43,Good,Unsure,0.30968487603776906,0.7470589375069806
Q1735_C44,Good,Unsure,0.0,0.19169783199724702
Q1735_C45,Dialogue,Not Applicable,0.0,0.3639755202888575
Q1735_C46,Good,Unsure,0.0,0.21267934142919712
Q1735_C47,Bad,Not Applicable,0.0,0.4357492864931974
Q1735_C48,Bad,Not Applicable,0.0,0.5676884196479426
Q1735_C49,Bad,Not Applicable,0.0,0.17094742121390794
Q1735_C50,Bad,Not Applicable,0.0,0.4559131778084
Q1736_C1,Good,Not Applicable,0.15307133798552325,0.3999279633882433
Q1736_C2,Good,Not Applicable,0.0857047997594991,0.4724141416952032
Q1736_C3,Good,Not Applicable,0.0857047997594991,0.4724141416952032
Q1736_C4,Good,Not Applicable,0.23440379920260337,0.5739910968356338
Q1736_C5,Good,Not Applicable,0.15307133798552325,0.4237401601866885
Q1737_C1,Good,Not Applicable,0.7811444364921516,0.6321921539803359
Q1737_C2,Good,Not Applicable,0.7164666878210038,0.6194578643092361
Q1737_C3,Good,Not Applicable,0.0321128835680581,0.27623594430891507
Q1737_C4,Good,Not Applicable,0.27551481817745166,0.4894854250294655
Q1737_C5,Potential,Not Applicable,0.15431866194142724,0.43486564177846204
Q1738_C1,Bad,Not Applicable,0.0,0.4704582702243132
Q1738_C2,Good,Not Applicable,0.8045256646224141,0.8169047949508433
Q1738_C3,Bad,Not Applicable,0.030751929933983044,0.28090812031167856
Q1738_C4,Bad,Not Applicable,0.39300582941934636,0.6109815449911585
Q1738_C5,Dialogue,Not Applicable,0.735196249146134,0.9154916738013681
Q1738_C6,Bad,Not Applicable,0.15024232414003977,0.6345353172783473
Q1738_C7,Bad,Not Applicable,0.4216922075446747,0.7933097223533573
Q1738_C8,Dialogue,Not Applicable,0.5357644367529303,0.8477775269345206
Q1739_C1,Dialogue,Not Applicable,-0.005673239085674419,0.677933551733556
Q1739_C2,Dialogue,Not Applicable,0.2182686452866512,0.3580255794407635
Q1739_C3,Dialogue,Not Applicable,0.11986369899626569,0.540495768848321
Q1739_C4,Dialogue,Not Applicable,0.19130076108747146,0.8235413900914523
Q1739_C5,Good,Not Applicable,0.10420972416730084,0.7240614261210052
Q1739_C6,Dialogue,Not Applicable,0.21220421052907457,0.6851410693867062
Q1739_C7,Good,Not Applicable,0.2375528042509026,0.7469720271343618
Q1739_C8,Dialogue,Not Applicable,0.10248271714411337,0.32841998792360944
Q1739_C9,Potential,Not Applicable,0.3837566365685824,0.7365297362678318
Q1739_C10,Dialogue,Not Applicable,0.0,0.5036875109345793
Q1739_C11,Dialogue,Not Applicable,-0.06782926621569356,0.548808538940644
Q1739_C12,Dialogue,Not Applicable,-5.453279113751008E-4,0.5881453286889767
Q1740_C1,Dialogue,Not Applicable,0.391001550750926,0.7712232513653233
Q1740_C2,Dialogue,Not Applicable,0.14716289009077327,0.3226211380993391
Q1741_C1,Good,Not Applicable,0.8439048906559435,0.7325561042598184
Q1741_C2,Good,Not Applicable,0.20331894467220848,0.49559578764663653
Q1741_C3,Good,Not Applicable,0.3406278984015677,0.4610872676272538
Q1741_C4,Good,Not Applicable,0.5802828580138014,0.7704166003940628
Q1741_C5,Good,Not Applicable,0.3414867557213954,0.6874014780876391
Q1741_C6,Dialogue,Not Applicable,0.17706883111687435,0.24977616851321177
Q1742_C1,Potential,Not Applicable,0.32364282236838715,0.6032827988857687
Q1742_C2,Good,Not Applicable,0.4902910012091818,0.659650987927073
Q1743_C1,Good,Not Applicable,0.46960298725118343,0.7406321388253465
Q1743_C2,Good,Not Applicable,0.513533077830939,0.8531796854955458
Q1743_C3,Good,Not Applicable,0.5021696248107779,0.6031478541227212
Q1743_C4,Good,Not Applicable,0.6043106337766062,0.7693723984685998
Q1744_C1,Good,Not Applicable,0.3664370529968963,0.6862292145898189
Q1744_C2,Good,Not Applicable,0.3850698021858924,0.6964765293432671
Q1744_C3,Good,Not Applicable,0.38077423924070525,0.6684824049036417
Q1744_C4,Good,Not Applicable,0.39784766023906215,0.5996319668399789
Q1744_C5,Good,Not Applicable,0.29444274645933316,0.4598816436350886
Q1744_C6,Good,Not Applicable,0.41614661219248034,0.7777587959939753
Q1745_C1,Bad,Not Applicable,0.5989064898981884,0.7538931515919794
Q1745_C2,Good,Not Applicable,0.6293990035102526,0.8298534293641645
Q1745_C3,Good,Not Applicable,0.6993225321545269,0.8478355427767853
Q1745_C4,Good,Not Applicable,0.4410314424106504,0.7574550813893454
Q1745_C5,Good,Not Applicable,0.6375763435751234,0.8122836289603554
Q1745_C6,Potential,Not Applicable,0.4645635612693988,0.765053242963979
Q1745_C7,Dialogue,Not Applicable,0.10002706590925815,0.7638386009259971
Q1745_C8,Good,Not Applicable,0.7035743782080497,0.8499956861005974
Q1745_C9,Dialogue,Not Applicable,0.346234641811803,0.8032783950892051
Q1745_C10,Good,Not Applicable,0.5512810588689282,0.6982120310388272
Q1745_C11,Good,Not Applicable,0.7735455282432941,0.7541165051703304
Q1745_C12,Good,Not Applicable,0.509468562362223,0.7453707791211563
Q1746_C1,Good,Not Applicable,0.23974898915149612,0.7475004111265713
Q1746_C2,Good,Not Applicable,0.08637532614551399,0.5700805109433028
Q1746_C3,Good,Not Applicable,0.2015031401354789,0.5522303676927589
Q1746_C4,Good,Not Applicable,0.1697465194556127,0.15013571376989984
Q1747_C1,Potential,Not Applicable,0.5695418806467376,0.7196666211440788
Q1747_C2,Dialogue,Not Applicable,0.0,0.48139150652144314
Q1747_C3,Good,Not Applicable,0.15368819680647477,0.4571229735420994
Q1747_C4,Potential,Not Applicable,0.3664955754354009,0.6311838021744944
Q1747_C5,Good,Not Applicable,0.0,0.15767397761818458
Q1747_C6,Good,Not Applicable,0.5055757817278387,0.7724590702633357
Q1747_C7,Potential,Not Applicable,0.745418697816214,0.7624468677788747
Q1747_C8,Potential,Not Applicable,0.0,0.43022585065408486
Q1747_C9,Dialogue,Not Applicable,0.6134059625762658,0.6301434315719624
Q1747_C10,Potential,Not Applicable,0.6855261144064685,0.6454106192326634
Q1747_C11,Bad,Not Applicable,0.6588257661955075,0.722320326066776
Q1748_C1,Bad,Not Applicable,0.39682879382768105,0.4709499315114479
Q1748_C2,Bad,Not Applicable,0.0,0.2762747650905129
Q1748_C3,Bad,Not Applicable,0.008348504806259087,0.029103836207602547
Q1748_C4,Potential,Not Applicable,-0.036950600303081844,-0.004132265819978335
Q1748_C5,Bad,Not Applicable,0.0,0.0603722467658728
Q1748_C6,Good,Not Applicable,0.24942826746531668,0.20880412585565822
Q1748_C7,Good,Not Applicable,0.0,0.0
Q1748_C8,Good,Not Applicable,0.0,0.0
Q1748_C9,Bad,Not Applicable,0.11989249191283108,0.18509086359433538
Q1748_C10,Bad,Not Applicable,0.1321666357677802,0.32635074989300267
Q1748_C11,Good,Not Applicable,0.0,0.0
Q1748_C12,Bad,Not Applicable,0.0,0.061718317305655766
Q1748_C13,Good,Not Applicable,-0.01429757247975809,0.024696710167902435
Q1748_C14,Bad,Not Applicable,0.7626548281051834,0.6163313099709906
Q1749_C1,Dialogue,Not Applicable,0.5158291339393238,0.6640811584006472
Q1749_C2,Good,Not Applicable,0.0,0.13354854076094003
Q1749_C3,Good,Not Applicable,0.76711530479351,0.6585646846881043
Q1749_C4,Good,Not Applicable,0.7688664496626103,0.5234609745834765
Q1749_C5,Dialogue,Not Applicable,0.7688664496626103,0.5516588780502749
Q1749_C6,Dialogue,Not Applicable,0.17145174565772692,0.4244516845767731
Q1750_C1,Dialogue,Not Applicable,0.2267334878986779,0.430320781056408
Q1750_C2,Dialogue,Not Applicable,0.23805488949079998,0.5820962316812007
Q1750_C3,Potential,Not Applicable,0.16867717604103732,0.47321326282684084
Q1751_C1,Good,Not Applicable,0.0,0.024258596261759014
Q1751_C2,Good,Not Applicable,0.07334722476868145,0.20596068945203577
Q1751_C3,Dialogue,Not Applicable,0.2554561342513648,0.5517447846765723
Q1751_C4,Dialogue,Not Applicable,0.1264080034230946,0.2407245736523935
Q1751_C5,Good,Not Applicable,0.3548527600938242,0.509320081521784
Q1752_C1,Dialogue,Not Applicable,0.27614962695255574,0.5018101382308414
Q1753_C1,Potential,Not Applicable,0.14193747241266305,0.5455969922082481
Q1753_C2,Good,Not Applicable,0.12809311546058721,0.6284652594688543
Q1754_C1,Good,Not Applicable,0.5788739629686083,0.7463347939832763
Q1754_C2,Potential,Not Applicable,0.47231242113542043,0.6609317843838372
Q1754_C3,Potential,Not Applicable,0.1538307164794448,0.6336575017550287
Q1755_C1,Good,Not Applicable,0.6727726230544648,0.6915696310960046
Q1755_C2,Good,Not Applicable,0.6277264108241051,0.8426721402608394
Q1755_C3,Good,Not Applicable,0.0,0.4726584937566957
Q1755_C4,Dialogue,Not Applicable,0.5228433450843336,0.7565877025226527
Q1755_C5,Good,Not Applicable,0.6933294304355636,0.7290538376026622
Q1755_C6,Good,Not Applicable,0.6888421301716953,0.8173532620320653
Q1755_C7,Dialogue,Not Applicable,0.6700147366172088,0.7595368656988827
Q1756_C1,Good,Not Applicable,0.10523272956771212,0.5009259535759265
Q1757_C1,Dialogue,Not Applicable,0.0,0.0
Q1757_C2,Bad,Not Applicable,0.0,0.0
Q1758_C1,Good,Not Applicable,0.7079587768804996,0.8532296225998391
Q1758_C2,Good,Not Applicable,0.7327578235285165,0.8465599298308
Q1758_C3,Good,Not Applicable,0.0,0.16838985193825823
Q1758_C4,Good,Not Applicable,0.46159735027733967,0.7354733085778595
Q1758_C5,Good,Not Applicable,0.697261428058551,0.7917234994398639
Q1758_C6,Dialogue,Not Applicable,0.09336534243340618,0.3887197100669721
Q1758_C7,Bad,Not Applicable,0.10723518016639468,0.5633917621600791
Q1758_C8,Good,Not Applicable,0.7659973391676718,0.8821280782455011
Q1758_C9,Good,Not Applicable,0.5690264221768802,0.8988005653540596
Q1758_C10,Potential,Not Applicable,0.271112636594244,0.7779282688683553
Q1759_C1,Dialogue,Not Applicable,0.04555084873710725,0.502034444767449
Q1759_C2,Good,Not Applicable,0.007831342783202262,0.530232890319583
Q1759_C3,Good,Not Applicable,0.03084771921240403,0.46777506558290227
Q1760_C1,Dialogue,Not Applicable,0.0,0.37210200954313233
Q1760_C2,Dialogue,Not Applicable,0.08731012652649316,0.2534541995997389
Q1760_C3,Dialogue,Not Applicable,0.5352317184310164,0.7614982875512679
Q1760_C4,Good,Not Applicable,0.5584499888142628,0.6352612533014872
Q1760_C5,Dialogue,Not Applicable,0.259707731910268,0.6114805818536033
Q1760_C6,Potential,Not Applicable,0.3322941036774985,0.5474628258665607
Q1761_C1,Good,Not Applicable,0.7648592814097616,0.7862632150829434
Q1762_C1,Bad,Not Applicable,0.27917250109422703,0.5780302092327709
Q1762_C2,Dialogue,Not Applicable,0.03281752210831841,0.2267053926567955
Q1762_C3,Potential,Not Applicable,0.1427298967870108,0.7595206008247822
Q1763_C1,Good,Not Applicable,0.5182121520997878,0.7186222451444718
Q1763_C2,Good,Not Applicable,0.4309078209470672,0.4741920823914245
Q1763_C3,Good,Not Applicable,0.3083172813416489,0.7533961637554989
Q1763_C4,Good,Not Applicable,0.31070791376562157,0.42191531286662026
Q1763_C5,Potential,Not Applicable,0.21444854906324481,0.6480932290459072
Q1764_C1,Good,Not Applicable,0.7098511149468768,0.694475945310017
Q1764_C2,Good,Not Applicable,0.3824841314608671,0.5013335238622046
Q1764_C3,Good,Not Applicable,0.062158496653268794,0.2667567430122166
Q1764_C4,Dialogue,Not Applicable,0.014678217662402725,0.6660596739576354
Q1764_C5,Bad,Not Applicable,-0.02410023760652985,0.5274534793867544
Q1764_C6,Potential,Not Applicable,0.03693902063979504,0.4852494525870269
Q1764_C7,Good,Not Applicable,0.3081944235858592,0.14665160472904076
Q1764_C8,Bad,Not Applicable,0.029745974483973012,0.6306217163654845
Q1764_C9,Good,Not Applicable,0.0,0.4776890463403096
Q1764_C10,Good,Not Applicable,0.19953339317763633,0.5476005789864578
Q1764_C11,Bad,Not Applicable,0.0730680756148129,0.29298201892160747
Q1764_C12,Good,Not Applicable,0.2259596794500648,0.5849766539072616
Q1764_C13,Good,Not Applicable,0.02374183984212273,0.624339278325247
Q1764_C14,Good,Not Applicable,0.04336500096323694,0.6415276703188112
Q1764_C15,Good,Not Applicable,0.8073483227149019,0.6127434317193476
Q1764_C16,Dialogue,Not Applicable,0.021137051536315805,0.6356282137915771
Q1764_C17,Good,Not Applicable,0.24746926561124657,0.5747077780872804
Q1764_C18,Dialogue,Not Applicable,0.1413228461316777,0.7781449649546701
Q1764_C19,Good,Not Applicable,0.45340864815251436,0.739949715636171
Q1764_C20,Good,Not Applicable,0.09131333492891484,0.22257463200619954
Q1764_C21,Good,Not Applicable,0.0,0.44451277030829245
Q1765_C1,Potential,Not Applicable,0.2882850808790415,0.6422285382613391
Q1765_C2,Potential,Not Applicable,0.17133777653418958,0.4828368107086573
Q1765_C3,Potential,Not Applicable,0.12374523165680977,0.4107965230001936
Q1765_C4,Good,Not Applicable,0.3955239960765277,0.6899615649843477
Q1765_C5,Bad,Not Applicable,0.06742993109508136,0.44665587838507637
Q1765_C6,Potential,Not Applicable,0.2212509397983956,0.6180318355790486
Q1765_C7,Bad,Not Applicable,0.10951831709870566,0.44424831593619246
Q1765_C8,Bad,Not Applicable,0.11146084561077839,0.48753668236345277
Q1765_C9,Bad,Not Applicable,0.0,0.1226875160949979
Q1765_C10,Good,Not Applicable,0.36030757037520583,0.7125123767252111
Q1765_C11,Dialogue,Not Applicable,0.12485719457874463,0.5373150648426054
Q1765_C12,Bad,Not Applicable,0.8575597327005537,0.7710790648632737
Q1765_C13,Potential,Not Applicable,0.28057848427944415,0.6513097131247715
Q1765_C14,Good,Not Applicable,0.4195138760303039,0.6664210085592774
Q1765_C15,Bad,Not Applicable,0.07968124526419018,0.4692801823814764
Q1765_C16,Good,Not Applicable,0.23324095388783567,0.6403856407149329
Q1765_C17,Potential,Not Applicable,0.6705790599281094,0.6963482411035599
Q1765_C18,Good,Not Applicable,0.11018378477068728,0.5190990270421623
Q1765_C19,Dialogue,Not Applicable,0.10795687401821558,0.4823628064994885
Q1766_C1,Good,Not Applicable,0.8273258015143051,0.9075930745692378
Q1766_C2,Good,Not Applicable,0.7414931358517858,0.741781188251066
Q1767_C1,Good,Not Applicable,0.5153955677248588,0.7097147420954951
Q1767_C2,Good,Not Applicable,0.1706495278237079,0.5699203073090648
Q1767_C3,Good,Not Applicable,0.33839532628343816,0.7524485935026739
Q1767_C4,Good,Not Applicable,0.17344341619343406,0.5438372113861738
Q1767_C5,Good,Not Applicable,0.29748605478233714,0.6630658518644058
Q1767_C6,Potential,Not Applicable,0.29670789183645124,0.7224881135560967
Q1768_C1,Good,Not Applicable,0.09539903787845692,0.47190871770819987
Q1768_C2,Bad,Not Applicable,0.1291765542874456,0.6408122914248211
Q1768_C3,Dialogue,Not Applicable,-0.013874963601713194,0.4576046070610061
Q1768_C4,Dialogue,Not Applicable,0.16298695566427304,0.7077069323407968
Q1768_C5,Bad,Not Applicable,0.1408968148378218,0.6217123196016596
Q1768_C6,Bad,Not Applicable,0.08876463362032953,0.35977914689238544
Q1768_C7,Good,Not Applicable,0.15472764357637686,0.675574414827312
Q1768_C8,Bad,Not Applicable,0.07962159904966545,0.5382607569638148
Q1769_C1,Good,Not Applicable,0.631840776623873,0.7282592173820056
Q1769_C2,Good,Not Applicable,0.15419968738067458,0.3469560040434107
Q1769_C3,Good,Not Applicable,0.0,0.28783124060582566
Q1769_C4,Dialogue,Not Applicable,0.29610230924193753,0.7435233385375993
Q1770_C1,Bad,Not Applicable,0.11474317074435915,0.5477505331392392
Q1770_C2,Good,No,0.10006558026794782,0.5230434574503406
Q1770_C3,Good,No,0.12094278012032382,0.7039491705522045
Q1770_C4,Good,Unsure,0.06907335435520819,0.6690905885081774
Q1771_C1,Good,Not Applicable,0.1787593803740357,0.32282198692089836
Q1771_C2,Good,Not Applicable,0.4118110801022815,0.7650461991387161
Q1771_C3,Good,Not Applicable,0.47583707952047505,0.8274662866053749
Q1771_C4,Good,Not Applicable,0.17041026940437143,0.5923561934664413
Q1771_C5,Good,Not Applicable,0.4879093598490881,0.6504379839997857
Q1771_C6,Good,Not Applicable,0.5009989165098208,0.8728749203931637
Q1771_C7,Bad,Not Applicable,0.440423919012819,0.8870356319724584
Q1771_C8,Bad,Not Applicable,0.45937845162904506,0.7954223408178436
Q1771_C9,Potential,Not Applicable,0.0,0.7910463963935074
Q1771_C10,Good,Not Applicable,0.0,0.7332119569953234
Q1771_C11,Good,Not Applicable,0.27636086059891907,0.6424182379046366
Q1772_C1,Good,Not Applicable,0.2379889595080319,0.5745612598823451
Q1772_C2,Good,Not Applicable,0.3420372112037648,0.5235613656783539
Q1772_C3,Good,Not Applicable,0.3420372112037648,0.5235613656783539
Q1773_C1,Dialogue,Not Applicable,0.5817653539741933,0.7905096447941701
Q1773_C2,Good,Not Applicable,0.4365476939030023,0.7397528295737488
Q1773_C3,Good,Not Applicable,0.4148316915585176,0.747569720558533
Q1774_C1,Dialogue,Not Applicable,0.4416606090003695,0.6148251369418388
Q1774_C2,Good,Not Applicable,0.17308682394398983,0.5516976952273143
Q1774_C3,Good,Not Applicable,0.28912258727002843,0.6586828061584985
Q1774_C4,Good,Not Applicable,0.3406726646856226,0.5431551800282429
Q1775_C1,Not English,Not Applicable,0.044268536714325506,0.06988947654865481
Q1776_C1,Good,Not Applicable,0.0,0.40575129182204095
Q1776_C2,Dialogue,Not Applicable,0.510631311822309,0.7416125834368087
Q1776_C3,Good,Not Applicable,0.0,0.42983916207462414
Q1777_C1,Potential,Not Applicable,0.1546587064346673,0.666426823973101
Q1777_C2,Good,Not Applicable,0.250246302742451,0.12733844835302371
Q1777_C3,Good,Not Applicable,0.08929157732163964,0.2433851899803251
Q1777_C4,Good,Not Applicable,0.11414089905336045,0.66722717003261
Q1778_C1,Good,Not Applicable,0.27857673168106,0.7637893159589223
Q1779_C1,Good,Not Applicable,0.26430687079092435,0.694550042053662
Q1779_C2,Bad,Not Applicable,0.03130863118521673,0.5586401514701993
Q1779_C3,Good,Not Applicable,0.45769547312522657,0.7750799458972769
Q1779_C4,Potential,Not Applicable,0.0,0.5837448137041834
Q1780_C1,Good,Not Applicable,0.2165045516042307,0.669889838081541
Q1780_C2,Good,Not Applicable,0.31326900538116276,0.7735444699228091
Q1780_C3,Good,Not Applicable,0.4819285373705234,0.8083836682798233
Q1780_C4,Good,Not Applicable,0.3487564049619929,0.727477812674359
Q1780_C5,Potential,Not Applicable,0.2987616570651038,0.7091630400128638
Q1780_C6,Dialogue,Not Applicable,0.3461970151103759,0.7922014513519798
Q1780_C7,Potential,Not Applicable,0.135209839565147,0.5573239186452176
Q1781_C1,Good,Not Applicable,0.4810719433754468,0.7677385025691524
Q1781_C2,Good,Not Applicable,0.17188509056377205,0.6273829914125539
Q1781_C3,Good,Not Applicable,0.5044075116569626,0.6538073128892766
Q1781_C4,Potential,Not Applicable,0.14468691297492103,0.6105469322611753
Q1781_C5,Potential,Not Applicable,0.42233199230126184,0.6282584732647081
Q1781_C6,Good,Not Applicable,0.6202422836418646,0.7985557224974308
Q1781_C7,Potential,Not Applicable,0.43126208042193087,0.6897510776891149
Q1781_C8,Potential,Not Applicable,0.4645735083389495,0.6770310413453688
Q1782_C1,Dialogue,Not Applicable,0.6043930699060887,0.8272121663011598
Q1782_C2,Good,Not Applicable,0.49403699750439506,0.7771902870611708
Q1782_C3,Good,Not Applicable,0.22517529388367552,0.7415103976664327
Q1783_C1,Good,Not Applicable,0.3033009313615928,0.665295599232925
Q1783_C2,Good,Not Applicable,0.2596342203370969,0.8531052446119132
Q1783_C3,Good,Not Applicable,0.39336622966175905,0.8664534752430242
Q1783_C4,Good,Not Applicable,0.4496153623068244,0.7986600412754358
Q1783_C5,Good,Not Applicable,0.21348305385913327,0.7366987066163546
Q1784_C1,Good,Not Applicable,0.5804197629292224,0.8482068850100092
Q1784_C2,Good,Not Applicable,0.5220975732776996,0.794438365671845
Q1784_C3,Good,Not Applicable,0.49276860447305937,0.6711187715931033
Q1784_C4,Good,Not Applicable,0.5248170234444304,0.8009418503032447
Q1784_C5,Potential,Not Applicable,0.62816541912337,0.8171824857005757
Q1785_C1,Good,Not Applicable,0.37375791765878286,0.7463299172195289
Q1785_C2,Potential,Not Applicable,0.14255117144720578,0.569334208014169
Q1785_C3,Potential,Not Applicable,0.2817037269304458,0.6615484540595046
Q1785_C4,Good,Not Applicable,0.39104652804885826,0.724512439773515
Q1785_C5,Bad,Not Applicable,0.21071840073667233,0.6958686447790533
Q1785_C6,Good,Not Applicable,0.42263940900848884,0.4708230950121298
Q1785_C7,Potential,Not Applicable,0.20756513388734418,0.7678265040937744
Q1785_C8,Good,Not Applicable,0.3780683613074691,0.7109553023361449
Q1785_C9,Good,Not Applicable,0.37778023343838324,0.7753775705493907
Q1786_C1,Bad,Not Applicable,0.1356565399430012,0.7887270829213119
Q1786_C2,Good,Not Applicable,0.3532447092132428,0.8616844686103954
Q1786_C3,Good,Not Applicable,0.17948862267123256,0.8072140147833192
Q1786_C4,Dialogue,Not Applicable,0.14488393377501604,0.6797767805136534
Q1786_C5,Bad,Not Applicable,0.12803213931970947,0.7810833746143985
Q1786_C6,Good,Not Applicable,0.3701949777598537,0.8408663214324524
Q1786_C7,Good,Not Applicable,0.1392207959118671,0.7139871339131733
Q1786_C8,Good,Not Applicable,0.10829054061543089,0.7233967028164896
Q1786_C9,Good,Not Applicable,0.2143068098805902,0.8276014690392737
Q1787_C1,Bad,Not Applicable,0.0,0.3492123078185616
Q1787_C2,Bad,Not Applicable,0.2419298998710145,0.7318913000256345
Q1787_C3,Dialogue,Not Applicable,0.12988878968860856,0.8458337490003551
Q1787_C4,Potential,Not Applicable,0.40830110646496887,0.7460828783497226
Q1787_C5,Bad,Not Applicable,0.18852480903493488,0.6527100175542383
Q1787_C6,Dialogue,Not Applicable,0.20624049261749006,0.7655805001486032
Q1788_C1,Dialogue,Not Applicable,0.29030499945406557,0.5336559761710249
Q1789_C1,Good,Not Applicable,0.5122443002984379,0.6969446956188419
Q1789_C2,Bad,Not Applicable,0.5916231989337366,0.7742759402353492
Q1789_C3,Potential,Not Applicable,0.15688413120633668,0.5464251953405678
Q1789_C4,Good,Not Applicable,0.3795601253451199,0.8093787574499555
Q1789_C5,Good,Not Applicable,0.144431631005657,0.5709005342594407
Q1790_C1,Good,Not Applicable,0.13950120018700607,0.7426584198981314
Q1790_C2,Potential,Not Applicable,0.6596429929608524,0.7904757559348619
Q1790_C3,Good,Not Applicable,0.6247696862743188,0.9127684362347253
Q1790_C4,Good,Not Applicable,0.6247696862743188,0.9127684362347253
Q1790_C5,Bad,Not Applicable,0.43992208745683137,0.7084603694620163
Q1791_C1,Good,Not Applicable,0.35959829084728034,0.7376421734468468
Q1791_C2,Good,Not Applicable,0.2617701579578278,0.5920038976241176
Q1791_C3,Good,Not Applicable,0.44567959143728275,0.2124288198374725
Q1791_C4,Good,Not Applicable,0.296757311885155,0.6675785856603439
Q1791_C5,Good,Not Applicable,0.4569723854378357,0.6113828464812557
Q1792_C1,Bad,Not Applicable,0.1343827896254558,0.6237713620018602
Q1792_C2,Good,Unsure,0.5196397272637421,0.6320305937113497
Q1792_C3,Bad,Not Applicable,0.27943958577077177,0.6921377576098504
Q1792_C4,Bad,Not Applicable,0.07419340616912783,0.20083125788846642
Q1793_C1,Good,Not Applicable,0.0,0.6205645101602686
Q1794_C1,Dialogue,Not Applicable,0.4638388412165644,0.7842930237398443
Q1794_C2,Good,Not Applicable,0.3973107494147473,0.6412810615325042
Q1794_C3,Good,Not Applicable,0.4944804121369145,0.5991100606494142
Q1794_C4,Good,Not Applicable,0.4489104909443158,0.5698500182854701
Q1794_C5,Good,Not Applicable,0.37808716041784957,0.779205002306821
Q1794_C6,Good,Not Applicable,0.6046202423556019,0.8144015047850166
Q1795_C1,Potential,Not Applicable,0.6008759554754347,0.5032038562082686
Q1795_C2,Bad,Not Applicable,0.12054299729196982,0.7046088391025689
Q1795_C3,Good,Not Applicable,0.2420154235154132,0.6486743159105876
Q1795_C4,Dialogue,Not Applicable,0.0763673970044983,0.09354982513434378
Q1795_C5,Potential,Not Applicable,0.5172187204282204,0.7090740900713927
Q1795_C6,Dialogue,Not Applicable,0.09346305394559956,0.13813437251843633
Q1795_C7,Dialogue,Not Applicable,0.5143671520156917,0.6645163161610155
Q1796_C1,Good,Not Applicable,0.659140313977427,0.8063812311094507
Q1796_C2,Good,Not Applicable,0.18026405526078676,0.5333802552912114
Q1796_C3,Good,Not Applicable,0.0,0.6863595522621077
Q1796_C4,Good,Not Applicable,0.4665653506906691,0.7008752787035912
Q1796_C5,Potential,Not Applicable,0.41128154740984557,0.7899944109246482
Q1796_C6,Potential,Not Applicable,0.407818686373856,0.7895743831452843
Q1796_C7,Good,Not Applicable,0.0,0.719181347296691
Q1796_C8,Good,Not Applicable,0.10386628929174505,0.6586272592836004
Q1796_C9,Good,Not Applicable,0.5124073135128768,0.5729535512636953
Q1796_C10,Potential,Not Applicable,0.25189079818881976,0.6401945072536734
Q1796_C11,Good,Not Applicable,0.02812591661673319,0.748808529623313
Q1796_C12,Good,Not Applicable,0.0,0.42857489913168084
Q1796_C13,Good,Not Applicable,0.5606473742139244,0.5866132647029876
Q1796_C14,Good,Not Applicable,0.419766493133809,0.738228302610252
Q1796_C15,Good,Not Applicable,0.22182722192335436,0.7740726683136387
Q1796_C16,Good,Not Applicable,0.251848517511762,0.6942436011718714
Q1796_C17,Good,Not Applicable,0.32238306734536043,0.7608237834074673
Q1796_C18,Good,Not Applicable,0.1537220369307293,0.33757705534737764
Q1796_C19,Good,Not Applicable,0.08870938720611761,0.8038889135670261
Q1796_C20,Potential,Not Applicable,0.3447707243749627,0.8164375533936977
Q1796_C21,Good,Not Applicable,0.367696019261237,0.657599271900611
Q1796_C22,Potential,Not Applicable,0.4428291546422889,0.47959328484126196
Q1797_C1,Dialogue,Not Applicable,0.0,0.26692902986023737
Q1798_C1,Dialogue,Not Applicable,0.0,0.5089881950357689
Q1798_C2,Dialogue,Not Applicable,0.0,0.5444775852065443
Q1798_C3,Dialogue,Not Applicable,0.19355106858567636,0.5411393244249254
Q1798_C4,Dialogue,Not Applicable,0.11467037439626386,0.5240677301227493
Q1798_C5,Dialogue,Not Applicable,0.24459273237139026,0.548925224080138
Q1798_C6,Dialogue,Not Applicable,0.3984812795631742,0.6526306655424654
Q1798_C7,Dialogue,Not Applicable,0.2721287760806394,0.5942573478874914
Q1798_C8,Dialogue,Not Applicable,0.5290107726572084,0.7043026763781863
Q1798_C9,Good,Not Applicable,0.5643188224827534,0.6571590984480623
Q1798_C10,Dialogue,Not Applicable,0.29378596540969104,0.6203509795766791
Q1799_C1,Good,Not Applicable,0.4442933012999928,0.6929475741948408
Q1799_C2,Good,Not Applicable,0.19791446709346946,0.6955843635138299
Q1799_C3,Dialogue,Not Applicable,0.23499409600513968,0.4623075225280184
Q1799_C4,Dialogue,Not Applicable,0.3343669744379551,0.3169807421705503
Q1800_C1,Good,Not Applicable,0.46905067601397105,0.805889931723642
Q1800_C2,Dialogue,Not Applicable,0.0,0.7746690467374836
Q1800_C3,Bad,Not Applicable,0.05930360190567896,0.23663745891870672
