qid,cgold,cgold_yn,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
Q1647_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.24,0.11111111111111116,0.2875,0.4125,0.0,0.2875
Q1647_C2,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.12,0.24390243902439024,0.2,0.14634146341463417,0.24305555555555552,0.5333333333333333,0.0,0.24305555555555552
Q1647_C3,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.12,0.27118644067796616,0.32,0.10169491525423724,0.5271825396825396,0.575,0.0,0.5271825396825396
Q1647_C4,Good,Not Applicable,0.0625,0.0,0.0,0.25,0.0,0.4,0.2962962962962963,0.64,0.12962962962962965,0.6801587301587302,0.6779761904761905,0.11470786693528087,0.6801587301587302
Q1647_C5,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.36,0.17573221757322177,0.84,0.04184100418410042,0.7494047619047619,0.9375,0.0,0.7494047619047619
Q1647_C6,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.16,0.27956989247311825,0.52,0.08602150537634412,0.6299603174603174,0.8375,0.0,0.6299603174603174
Q1647_C7,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.11585365853658536,0.76,0.012195121951219523,0.6523809523809524,0.9,0.0,0.6523809523809524
Q1647_C8,Dialogue,Not Applicable,0.2727272727272727,0.2,0.1111111111111111,0.75,0.6666666666666666,0.72,0.46153846153846156,0.84,0.39560439560439564,0.8988095238095238,0.85,0.4743416490252569,0.8988095238095238
Q1647_C9,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.11620795107033643,0.76,0.012232415902140636,0.6007936507936509,0.95,0.0,0.6007936507936509
Q1647_C10,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.16,0.052631578947368474,0.2498196248196248,0.2629761904761905,0.0,0.2498196248196248
Q1647_C11,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142854,0.16,0.11428571428571432,0.3286706349206349,0.2922619047619048,0.0,0.3286706349206349
Q1647_C12,Good,Not Applicable,0.05263157894736842,0.0,0.0,0.25,0.0,0.32,0.31304347826086953,0.72,0.13913043478260867,0.7168650793650794,1.0,0.125,0.7168650793650794
Q1647_C13,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439024,0.2,0.09756097560975607,0.47599206349206347,0.42333333333333334,0.0,0.47599206349206347
Q1647_C14,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.28,0.28125,0.36,0.125,0.6462301587301587,0.575,0.0,0.6462301587301587
Q1647_C15,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.12,0.1875,0.12,0.1875,0.3757936507936508,0.2663095238095238,0.0,0.3757936507936508
Q1647_C16,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.28,0.3023255813953488,0.52,0.09302325581395354,0.6255952380952381,0.5041666666666667,0.0,0.6255952380952381
Q1647_C17,Good,Not Applicable,0.25,0.07692307692307693,0.0,0.75,0.3333333333333333,0.72,0.3846153846153846,0.8,0.23076923076923073,0.8988095238095238,0.875,0.4008918628686366,0.8988095238095238
Q1647_C18,Good,Not Applicable,0.16666666666666666,0.0,0.0,0.5,0.0,0.56,0.36585365853658536,0.6,0.19512195121951215,0.7827380952380952,0.7083333333333333,0.31622776601683794,0.7827380952380952
Q1647_C19,Dialogue,Not Applicable,0.1,0.0,0.0,0.25,0.0,0.28,0.3728813559322034,0.44,0.23728813559322037,0.7043650793650793,0.6875,0.1889822365046136,0.7043650793650793
Q1647_C20,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2,0.32432432432432434,0.48,0.1351351351351351,0.6674603174603174,0.8125,0.0,0.6674603174603174
Q1647_C21,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.08139534883720934,0.28,0.023255813953488413,0.45992063492063495,0.4689285714285714,0.0,0.45992063492063495
Q1647_C22,Good,Not Applicable,0.05263157894736842,0.0,0.0,0.25,0.0,0.28,0.20915032679738566,0.64,0.09150326797385622,0.6988095238095239,0.725,0.025683274846875707,0.6988095238095239
Q1647_C23,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.12,0.37037037037037035,0.4,0.11111111111111116,0.5934523809523808,0.4708333333333333,0.0,0.5934523809523808
Q1647_C24,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.30188679245283023,0.32,0.07547169811320753,0.5341269841269841,0.3225,0.0,0.5341269841269841
Q1647_C25,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.2790697674418605,0.24,0.09302325581395354,0.47599206349206347,0.4166666666666667,0.0,0.47599206349206347
Q1647_C26,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.25531914893617025,0.24,0.08510638297872342,0.5007936507936508,0.34,0.0,0.5007936507936508
Q1647_C27,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.32,0.07843137254901966,0.5392857142857143,0.31726190476190474,0.0,0.5392857142857143
Q1647_C28,Good,Not Applicable,0.02564102564102564,0.0,0.0,0.25,0.0,0.52,0.17760617760617758,0.92,0.07722007722007718,0.7176587301587302,0.9,0.1543033499620919,0.7176587301587302
Q1647_C29,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.17194570135746612,0.76,0.018099547511312264,0.6420634920634921,0.9,0.0,0.6420634920634921
Q1647_C30,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2,0.2515723270440252,0.8,0.06289308176100628,0.6014550264550265,0.4916666666666667,0.0,0.6014550264550265
Q1647_C31,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.16,0.2790697674418605,0.24,0.18604651162790697,0.5007936507936508,0.4625,0.0,0.5007936507936508
Q1647_C32,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.3384615384615385,0.44,0.06153846153846154,0.5529761904761905,0.365,0.0,0.5529761904761905
Q1647_C33,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.16,0.35,0.28,0.19999999999999996,0.5007936507936508,0.4625,0.0,0.5007936507936508
Q1647_C34,Dialogue,Not Applicable,0.25,0.0,0.0,0.5,0.0,0.44,0.4137931034482759,0.48,0.24137931034482762,0.7668650793650794,0.6833333333333333,0.4082482904638631,0.7668650793650794
Q1647_C35,Bad,Not Applicable,0.1111111111111111,0.058823529411764705,0.0,0.5,0.3333333333333333,0.56,0.3471074380165289,0.84,0.23140495867768596,0.8244047619047619,0.755,0.25,0.8244047619047619
Q1647_C36,Potential,Not Applicable,0.13333333333333333,0.0,0.0,0.5,0.0,0.6,0.2644628099173554,0.64,0.11570247933884292,0.8273809523809523,0.7916666666666666,0.2773500981126146,0.8273809523809523
Q1647_C37,Good,Not Applicable,0.11764705882352941,0.058823529411764705,0.0,0.5,0.3333333333333333,0.56,0.4,0.92,0.24347826086956526,0.814484126984127,0.7875,0.23570226039551587,0.814484126984127
Q1648_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.31746031746031744,0.37037037037037035,0.031746031746031744,0.518915343915344,0.45952380952380956,0.0,0.518915343915344
Q1648_C2,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2571428571428571,0.6666666666666666,0.042857142857142816,0.6613756613756614,0.6000000000000001,0.0,0.6613756613756614
Q1648_C3,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.36363636363636365,0.4444444444444444,0.18181818181818177,0.6722222222222223,0.75,0.0,0.6722222222222223
Q1648_C4,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.326530612244898,0.2962962962962963,0.04081632653061229,0.5341931216931217,0.45666666666666667,0.0,0.5341931216931217
Q1648_C5,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4285714285714286,0.5555555555555556,0.17142857142857137,0.5418650793650793,0.8333333333333334,0.0,0.5418650793650793
Q1648_C6,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.32432432432432434,0.2222222222222222,0.32432432432432434,0.3643518518518518,0.4425,0.0,0.3643518518518518
Q1648_C7,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.29357798165137616,0.5925925925925926,0.11009174311926606,0.5939484126984127,0.6483333333333333,0.0,0.5939484126984127
Q1649_C1,Good,Not Applicable,0.17647058823529413,0.05555555555555555,0.0,0.3,0.1,0.36764705882352944,0.4657534246575342,0.5,0.23287671232876717,0.7264285714285714,0.6788095238095238,0.3508232077228117,0.7264285714285714
Q1649_C2,Good,Not Applicable,0.034482758620689655,0.0,0.0,0.1,0.0,0.16176470588235295,0.3267326732673267,0.4852941176470588,0.04950495049504955,0.6992460317460317,0.6603333333333333,0.05439282932204212,0.6992460317460317
Q1649_C3,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.1558441558441559,0.08823529411764706,0.051948051948051965,0.5538492063492062,0.42733333333333334,0.0,0.5538492063492062
Q1649_C4,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.2647058823529412,0.038461538461538436,0.5646825396825397,0.3946666666666666,0.0,0.5646825396825397
Q1649_C5,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.303030303030303,0.22058823529411764,0.06060606060606055,0.469074074074074,0.4491428571428571,0.0,0.469074074074074
Q1650_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.15,0.2857142857142857,0.675,0.031746031746031744,0.6982993197278912,0.8857142857142858,0.0,0.6982993197278912
Q1650_C2,Good,Not Applicable,0.02857142857142857,0.0,0.0,0.14285714285714285,0.0,0.375,0.2532751091703057,0.725,0.06113537117903933,0.7747165532879817,0.9047619047619048,0.06131393394849658,0.7747165532879817
Q1650_C3,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.075,0.2622950819672131,0.2,0.09836065573770492,0.38424036281179136,0.4404761904761904,0.0,0.38424036281179136
Q1650_C4,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.3,0.0547945205479452,0.5342403628117913,0.8171428571428573,0.0,0.5342403628117913
Q1650_C5,Good,Not Applicable,0.02857142857142857,0.0,0.0,0.14285714285714285,0.0,0.25,0.19117647058823528,0.65,0.05147058823529416,0.7480725623582766,1.0,0.015303334194570991,0.7480725623582766
Q1650_C6,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.3,0.06349206349206349,0.4807256235827664,0.7714285714285715,0.0,0.4807256235827664
Q1650_C7,Good,Not Applicable,0.057692307692307696,0.0,0.0,0.42857142857142855,0.0,0.675,0.17821782178217827,0.9,0.044554455445544594,0.8603174603174603,0.9428571428571428,0.23262105259961768,0.8603174603174603
Q1650_C8,Dialogue,Not Applicable,0.047619047619047616,0.0,0.0,0.14285714285714285,0.0,0.35,0.328125,0.525,0.09375,0.768140589569161,0.7714285714285714,0.0890870806374748,0.768140589569161
Q1650_C9,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.1,0.36363636363636365,0.35,0.10389610389610393,0.5767573696145124,0.6857142857142858,0.0,0.5767573696145124
Q1651_C1,Potential,Not Applicable,0.07407407407407407,0.0,0.0,0.16666666666666666,0.0,0.3561643835616438,0.34782608695652173,0.547945205479452,0.06956521739130439,0.750225468975469,0.7388888888888889,0.3045547950507524,0.750225468975469
Q1651_C2,Good,Not Applicable,0.08333333333333333,0.022727272727272728,0.0,0.25,0.08333333333333333,0.4520547945205479,0.31333333333333335,0.6438356164383562,0.08666666666666667,0.6805555555555555,0.7200000000000001,0.2785242495291166,0.6805555555555555
Q1651_C3,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2054794520547945,0.28025477707006374,0.3013698630136986,0.05095541401273884,0.7053902116402117,0.6986111111111112,0.0,0.7053902116402117
Q1651_C4,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2054794520547945,0.28025477707006374,0.3013698630136986,0.05095541401273884,0.7053902116402117,0.6986111111111112,0.0,0.7053902116402117
Q1651_C5,Good,Not Applicable,0.18181818181818182,0.037037037037037035,0.0,0.3333333333333333,0.08333333333333333,0.4794520547945205,0.42603550295857984,0.4931506849315068,0.11834319526627224,0.6923831569664903,0.7819444444444446,0.46475800154489005,0.6923831569664903
Q1651_C6,Potential,Not Applicable,0.05714285714285714,0.022727272727272728,0.0,0.16666666666666666,0.08333333333333333,0.3561643835616438,0.352112676056338,0.684931506849315,0.09154929577464788,0.6549603174603175,0.6305555555555555,0.3601801351125985,0.6549603174603175
Q1651_C7,Good,Not Applicable,0.08695652173913043,0.0,0.0,0.16666666666666666,0.0,0.1917808219178082,0.3298969072164949,0.4383561643835616,0.061855670103092786,0.5987103174603174,0.6333333333333333,0.19364916731037085,0.5987103174603174
Q1651_C8,Good,Not Applicable,0.0967741935483871,0.0,0.0,0.25,0.0,0.4657534246575342,0.3981042654028436,0.5753424657534246,0.07582938388625593,0.6542989417989418,0.6666666666666666,0.3771236166328253,0.6542989417989418
Q1652_C1,Good,Not Applicable,0.11904761904761904,0.0,0.0,0.3125,0.0,0.5544554455445545,0.35913312693498456,0.5742574257425742,0.0619195046439629,0.7030578898225956,0.7495518207282913,0.31487014284359377,0.7030578898225956
Q1652_C2,Good,Not Applicable,0.045454545454545456,0.0,0.0,0.0625,0.0,0.04950495049504951,0.3472222222222222,0.24752475247524752,0.06944444444444442,0.5279178338001868,0.502717086834734,0.08671099695241198,0.5279178338001868
Q1652_C3,Dialogue,Not Applicable,0.041666666666666664,0.0,0.0,0.0625,0.0,0.13861386138613863,0.31055900621118016,0.24752475247524752,0.06211180124223603,0.5643790849673201,0.6990196078431372,0.06622661785325219,0.5643790849673201
Q1652_C4,Good,Not Applicable,0.045454545454545456,0.0,0.0,0.125,0.0,0.4158415841584158,0.3480825958702065,0.5841584158415841,0.053097345132743334,0.6785714285714285,0.6553781512605042,0.11020775375559674,0.6785714285714285
Q1652_C5,Good,Not Applicable,0.02857142857142857,0.0,0.0,0.0625,0.0,0.2376237623762376,0.39148936170212767,0.45544554455445546,0.04255319148936165,0.6841503267973854,0.7607843137254902,0.047836487323493986,0.6841503267973854
Q1652_C6,Potential,Not Applicable,0.2777777777777778,0.1,0.0,0.3125,0.125,0.36633663366336633,0.38926174496644295,0.2871287128712871,0.21476510067114096,0.6050420168067228,0.666358543417367,0.5202659817144719,0.6050420168067228
Q1652_C7,Good,Not Applicable,0.047619047619047616,0.0,0.0,0.0625,0.0,0.15841584158415842,0.3309352517985612,0.22772277227722773,0.1007194244604317,0.5139822595704948,0.5165266106442576,0.0936585811581694,0.5139822595704948
Q1652_C8,Good,Not Applicable,0.08695652173913043,0.0,0.0,0.25,0.0,0.39603960396039606,0.34090909090909094,0.594059405940594,0.03977272727272729,0.7382119514472455,0.6937535014005602,0.16912752287293456,0.7382119514472455
Q1653_C1,Good,Not Applicable,0.05263157894736842,0.0,0.0,0.1,0.0,0.19672131147540983,0.3939393939393939,0.4262295081967213,0.09090909090909094,0.6042328042328042,0.4909259259259259,0.06900655593423541,0.6042328042328042
Q1653_C2,Bad,Not Applicable,0.07692307692307693,0.0,0.0,0.1,0.0,0.09836065573770492,0.31707317073170727,0.21311475409836064,0.14634146341463417,0.5291446208112875,0.5448148148148149,0.10910894511799617,0.5291446208112875
Q1653_C3,Potential,Not Applicable,0.11764705882352941,0.0,0.0,0.2,0.0,0.3114754098360656,0.4736842105263158,0.4426229508196721,0.1228070175438597,0.7559964726631393,0.7429629629629628,0.1889822365046136,0.7559964726631393
Q1653_C4,Good,Not Applicable,0.047619047619047616,0.0,0.0,0.1,0.0,0.29508196721311475,0.4285714285714286,0.4918032786885246,0.05714285714285716,0.6435626102292769,0.5633333333333334,0.0629940788348712,0.6435626102292769
Q1653_C5,Good,Not Applicable,0.0625,0.0,0.0,0.2,0.0,0.45901639344262296,0.37229437229437234,0.7049180327868853,0.06060606060606055,0.6824074074074074,0.6796296296296296,0.13977131156292244,0.6824074074074074
Q1653_C6,Good,Not Applicable,0.11363636363636363,0.017857142857142856,0.0,0.5,0.08333333333333333,0.6065573770491803,0.2582417582417582,0.7704918032786885,0.04395604395604391,0.8675044091710759,0.8425925925925926,0.18128389273528472,0.8675044091710759
Q1653_C7,Good,Not Applicable,0.03773584905660377,0.0,0.0,0.2,0.0,0.5081967213114754,0.1958333333333333,0.7704918032786885,0.029166666666666674,0.7234567901234569,0.6703703703703704,0.06328775911610857,0.7234567901234569
Q1654_C1,Good,Not Applicable,0.08695652173913043,0.0,0.0,0.18181818181818182,0.0,0.2692307692307692,0.43023255813953487,0.47435897435897434,0.11627906976744184,0.7151515151515152,0.6193939393939393,0.12964074471043288,0.7151515151515152
Q1654_C2,Bad,Not Applicable,0.07692307692307693,0.0,0.0,0.09090909090909091,0.0,0.15384615384615385,0.3125,0.19230769230769232,0.25,0.5971500721500722,0.496969696969697,0.15430334996209194,0.5971500721500722
Q1654_C3,Dialogue,Not Applicable,0.10526315789473684,0.0,0.0,0.18181818181818182,0.0,0.2692307692307692,0.43999999999999995,0.4230769230769231,0.12,0.618975468975469,0.5843290043290045,0.2964997266644405,0.618975468975469
Q1654_C4,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.25806451612903225,0.2564102564102564,0.07741935483870965,0.6290546154182517,0.6082251082251082,0.0,0.6290546154182517
Q1655_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.25,0.08333333333333337,0.46382575757575756,0.37,0.0,0.46382575757575756
Q1655_C2,Good,Not Applicable,0.09090909090909091,0.0,0.0,0.5,0.0,0.8125,0.3023255813953488,0.8125,0.15116279069767447,0.9055555555555556,0.9,0.22360679774997896,0.9055555555555556
Q1656_C1,Good,Not Applicable,0.058823529411764705,0.0,0.0,0.14285714285714285,0.0,0.3125,0.4411764705882353,0.625,0.11764705882352944,0.6324829931972789,0.5595238095238095,0.30678599553894814,0.6324829931972789
Q1656_C2,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.18468468468468469,0.8541666666666666,0.018018018018018056,0.7125850340136054,0.9619047619047619,0.0,0.7125850340136054
Q1656_C3,Good,Not Applicable,0.21428571428571427,0.0,0.0,0.42857142857142855,0.0,0.4375,0.4715447154471545,0.6041666666666666,0.14634146341463417,0.8134920634920634,0.7346938775510203,0.3508232077228117,0.8134920634920634
Q1656_C4,Good,Not Applicable,0.05128205128205128,0.0,0.0,0.2857142857142857,0.0,0.625,0.29230769230769227,0.7916666666666666,0.0692307692307692,0.8098639455782315,0.8489795918367345,0.23312620206007842,0.8098639455782315
Q1656_C5,Dialogue,Not Applicable,0.058823529411764705,0.0,0.0,0.14285714285714285,0.0,0.22916666666666666,0.35398230088495575,0.4166666666666667,0.12389380530973448,0.6811791383219955,0.6885714285714286,0.19069251784911848,0.6811791383219955
Q1657_C1,Good,Not Applicable,0.08695652173913043,0.0,0.0,0.13333333333333333,0.0,0.28125,0.4363636363636364,0.375,0.10909090909090913,0.6739065255731923,0.6666666666666666,0.21483446221182986,0.6739065255731923
Q1657_C2,Good,Not Applicable,0.14285714285714285,0.0,0.0,0.26666666666666666,0.0,0.375,0.3963133640552995,0.4479166666666667,0.09216589861751157,0.7079012345679012,0.7284444444444446,0.25048971643405976,0.7079012345679012
Q1657_C3,Good,Not Applicable,0.1,0.0,0.0,0.2,0.0,0.40625,0.4372093023255814,0.4895833333333333,0.08372093023255811,0.7417724867724866,0.7017777777777778,0.18257418583505539,0.7417724867724866
Q1657_C4,Good,Not Applicable,0.1875,0.13333333333333333,0.07142857142857142,0.2,0.14285714285714285,0.20833333333333334,0.34426229508196726,0.21875,0.2786885245901639,0.6638359788359788,0.6106190476190476,0.3872983346207417,0.6638359788359788
Q1657_C5,Good,Not Applicable,0.10256410256410256,0.04878048780487805,0.025,0.26666666666666666,0.14285714285714285,0.5833333333333334,0.4097222222222222,0.6145833333333334,0.125,0.7689947089947091,0.7657777777777779,0.2214037213850238,0.7689947089947091
Q1657_C6,Good,Not Applicable,0.11764705882352941,0.05555555555555555,0.027777777777777776,0.26666666666666666,0.14285714285714285,0.375,0.38661710037174724,0.5416666666666666,0.12639405204460963,0.7658994708994709,0.7191111111111111,0.3195048252113468,0.7658994708994709
Q1657_C7,Good,Not Applicable,0.020833333333333332,0.0,0.0,0.06666666666666667,0.0,0.40625,0.336231884057971,0.6041666666666666,0.034782608695652195,0.6923280423280421,0.6960000000000001,0.035136418446315335,0.6923280423280421
Q1657_C8,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.3089430894308943,0.19791666666666666,0.06504065040650409,0.4518606701940035,0.5391111111111111,0.0,0.4518606701940035
Q1657_C9,Good,Not Applicable,0.03125,0.0,0.0,0.06666666666666667,0.0,0.3854166666666667,0.40167364016736407,0.5,0.05020920502092052,0.7057936507936506,0.6742222222222222,0.10540925533894598,0.7057936507936506
Q1657_C10,Good,Not Applicable,0.041666666666666664,0.0,0.0,0.06666666666666667,0.0,0.14583333333333334,0.36363636363636365,0.2916666666666667,0.09090909090909094,0.6418253968253969,0.6088888888888888,0.0816496580927726,0.6418253968253969
Q1657_C11,Good,Not Applicable,0.058823529411764705,0.0,0.0,0.06666666666666667,0.0,0.09375,0.28787878787878785,0.19791666666666666,0.0757575757575758,0.5274250440917108,0.4757777777777778,0.10540925533894598,0.5274250440917108
Q1657_C12,Good,Not Applicable,0.14285714285714285,0.1,0.05263157894736842,0.2,0.14285714285714285,0.1875,0.4657534246575342,0.3541666666666667,0.2465753424657534,0.6869841269841269,0.6799999999999999,0.2581988897471611,0.6869841269841269
Q1657_C13,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.03125,0.1132075471698113,0.0625,0.05660377358490565,0.35631393298059966,0.4094761904761905,0.0,0.35631393298059966
Q1657_C14,Good,Not Applicable,0.24,0.03571428571428571,0.0,0.4,0.07142857142857142,0.4375,0.4577114427860697,0.4791666666666667,0.12935323383084574,0.7927513227513229,0.7477777777777779,0.3872983346207417,0.7927513227513229
Q1657_C15,Good,Not Applicable,0.04838709677419355,0.028985507246376812,0.014705882352941176,0.2,0.14285714285714285,0.5729166666666666,0.3083700440528634,0.7291666666666666,0.07929515418502198,0.7296031746031747,0.8944444444444445,0.11846977555181848,0.7296031746031747
Q1657_C16,Good,Not Applicable,0.05555555555555555,0.0,0.0,0.06666666666666667,0.0,0.08333333333333333,0.21238938053097345,0.125,0.08849557522123896,0.5653968253968252,0.59,0.12909944487358055,0.5653968253968252
Q1657_C17,Good,Not Applicable,0.15151515151515152,0.05714285714285714,0.029411764705882353,0.3333333333333333,0.14285714285714285,0.4166666666666667,0.4108527131782945,0.5520833333333334,0.13953488372093026,0.781984126984127,0.728,0.3038218101251,0.781984126984127
Q1657_C18,Good,Not Applicable,0.058823529411764705,0.0,0.0,0.06666666666666667,0.0,0.08333333333333333,0.2479338842975206,0.15625,0.0826446280991735,0.5712433862433862,0.448888888888889,0.14907119849998599,0.5712433862433862
Q1657_C19,Good,Not Applicable,0.17857142857142858,0.06451612903225806,0.03333333333333333,0.3333333333333333,0.14285714285714285,0.4583333333333333,0.44545454545454544,0.5104166666666666,0.1636363636363637,0.7656613756613757,0.8755555555555555,0.25318484177091666,0.7656613756613757
Q1657_C20,Good,Not Applicable,0.10344827586206896,0.03333333333333333,0.0,0.2,0.07142857142857142,0.375,0.4,0.4270833333333333,0.12682926829268293,0.7491269841269842,0.7588888888888888,0.1732050807568877,0.7491269841269842
Q1657_C21,Good,Not Applicable,0.08333333333333333,0.0,0.0,0.13333333333333333,0.0,0.375,0.38596491228070173,0.34375,0.10526315789473684,0.7086772486772486,0.6246666666666666,0.1556997888323046,0.7086772486772486
Q1657_C22,Dialogue,Not Applicable,0.125,0.02631578947368421,0.0,0.26666666666666666,0.07142857142857142,0.375,0.3927272727272727,0.5625,0.0945454545454546,0.7443915343915343,0.7173333333333333,0.24194335156365357,0.7443915343915343
Q1657_C23,Good,Not Applicable,0.07692307692307693,0.0,0.0,0.13333333333333333,0.0,0.34375,0.4137931034482759,0.375,0.10344827586206895,0.6998853615520281,0.8057777777777777,0.1432229748078866,0.6998853615520281
Q1657_C24,Good,Not Applicable,0.06779661016949153,0.03125,0.015625,0.26666666666666666,0.14285714285714285,0.4895833333333333,0.30622009569377995,0.6666666666666666,0.0861244019138756,0.78494708994709,0.8833333333333334,0.22247460415730486,0.78494708994709
Q1657_C25,Potential,Not Applicable,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.041666666666666664,0.07999999999999996,0.041666666666666664,0.07999999999999996,0.31592592592592594,0.3266666666666667,0.2581988897471611,0.31592592592592594
Q1657_C26,Good,Not Applicable,0.06451612903225806,0.0,0.0,0.13333333333333333,0.0,0.3125,0.3980099502487562,0.4166666666666667,0.08955223880597019,0.6979100529100529,0.6602222222222222,0.12171612389003691,0.6979100529100529
Q1657_C27,Good,Not Applicable,0.058823529411764705,0.0,0.0,0.13333333333333333,0.0,0.3020833333333333,0.3853211009174312,0.4375,0.08256880733944949,0.708042328042328,0.6496507936507937,0.09938079899999065,0.708042328042328
Q1657_C28,Good,Not Applicable,0.2,0.1,0.05263157894736842,0.26666666666666666,0.14285714285714285,0.34375,0.4933333333333333,0.3854166666666667,0.24,0.7240476190476189,0.6519999999999999,0.3442651863295481,0.7240476190476189
Q1657_C29,Good,Not Applicable,0.2,0.1,0.05263157894736842,0.26666666666666666,0.14285714285714285,0.2604166666666667,0.36734693877551017,0.28125,0.23129251700680276,0.6930158730158731,0.6193333333333333,0.3442651863295481,0.6930158730158731
Q1657_C30,Good,Not Applicable,0.05555555555555555,0.0,0.0,0.06666666666666667,0.0,0.11458333333333333,0.24590163934426235,0.15625,0.1311475409836066,0.5161375661375661,0.41104761904761905,0.12909944487358055,0.5161375661375661
Q1657_C31,Good,Not Applicable,0.045454545454545456,0.0,0.0,0.06666666666666667,0.0,0.1875,0.3921568627450981,0.3125,0.10457516339869277,0.6357407407407406,0.5785396825396827,0.09128709291752767,0.6357407407407406
Q1657_C32,Good,Not Applicable,0.10344827586206896,0.06666666666666667,0.03333333333333333,0.2,0.14285714285714285,0.3125,0.42000000000000004,0.4375,0.17000000000000004,0.7316402116402116,0.7613333333333333,0.3038218101251,0.7316402116402116
Q1658_C1,Dialogue,Not Applicable,0.15384615384615385,0.07692307692307693,0.0,0.25,0.125,0.26,0.47619047619047616,0.4,0.30952380952380953,0.6238977072310407,0.6740740740740742,0.3418817293789138,0.6238977072310407
Q1658_C2,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.09677419354838712,0.06,0.06451612903225812,0.23765432098765432,0.3111111111111111,0.0,0.23765432098765432
Q1658_C3,Good,Not Applicable,0.05714285714285714,0.024390243902439025,0.0,0.25,0.125,0.42,0.25913621262458475,0.78,0.08637873754152825,0.7161302175191063,0.712962962962963,0.17229219690157924,0.7161302175191063
Q1658_C4,Good,Not Applicable,0.10344827586206896,0.03225806451612903,0.0,0.375,0.125,0.48,0.31958762886597936,0.62,0.12371134020618557,0.6961199294532627,0.6870370370370371,0.23210354127426377,0.6961199294532627
Q1659_C1,Good,Not Applicable,0.07142857142857142,0.0,0.0,0.2,0.0,0.47619047619047616,0.4299065420560748,0.5476190476190477,0.1869158878504673,0.7196825396825396,0.6866666666666668,0.11180339887498948,0.7196825396825396
